,acc,f1,precision,recall,tnr,tpr,fpr,fnr
Agg_GB1_1_197&ColSampling_GB7_smf_col-0.6-fbs_6=72.pickle,0.8771331058020477,0.8783783783783784,0.8695652173913043,0.8873720136518771,0.8668941979522184,0.8873720136518771,0.13310580204778158,0.11262798634812286
Agg_GB1_1_197&ColSampling_GB7_smf_col-0.6-fls_3=68.pickle,0.8856655290102389,0.8854700854700854,0.886986301369863,0.8839590443686007,0.8873720136518771,0.8839590443686007,0.11262798634812286,0.11604095563139932
Agg_GB1_1_197&ColSampling_GB7_smf_col-0.8-fbs_20=103.pickle,0.8771331058020477,0.8767123287671232,0.8797250859106529,0.8737201365187713,0.8805460750853242,0.8737201365187713,0.11945392491467577,0.12627986348122866
Agg_GB1_1_197&ColSampling_GB7_smf_col-0.8-fls_9=95.pickle,0.8856655290102389,0.8854700854700854,0.886986301369863,0.8839590443686007,0.8873720136518771,0.8839590443686007,0.11262798634812286,0.11604095563139932
Agg_GB1_1_197&ColSampling_GB7_smf_row-0.2-fbs_9=34.pickle,0.8686006825938567,0.8723051409618574,0.8483870967741935,0.8976109215017065,0.8395904436860068,0.8976109215017065,0.16040955631399317,0.10238907849829351
Agg_GB1_1_197&ColSampling_GB7_smf_row-0.4-fbs_17=54.pickle,0.8617747440273038,0.8669950738916256,0.8354430379746836,0.9010238907849829,0.8225255972696246,0.9010238907849829,0.17747440273037543,0.09897610921501707
Agg_GB1_1_197&ColSampling_GB7_smf_row-0.6-fbs_34=86.pickle,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.11945392491467577,0.11945392491467577
Agg_GB1_1_197&ColSampling_GB7_smf_row-0.8-fbs_45=102.pickle,0.8839590443686007,0.8851351351351351,0.8762541806020067,0.89419795221843,0.8737201365187713,0.89419795221843,0.12627986348122866,0.10580204778156997
Agg_GB1_1_197&RowSampling_GB4_smf_row-0.2-fbs_9=34.pickle,0.8668941979522184,0.8708609271523179,0.8456591639871383,0.8976109215017065,0.8361774744027304,0.8976109215017065,0.16382252559726962,0.10238907849829351
Agg_GB1_1_197&RowSampling_GB4_smf_row-0.4-fbs_14=53.pickle,0.8498293515358362,0.8576051779935275,0.8153846153846154,0.9044368600682594,0.7952218430034129,0.9044368600682594,0.20477815699658702,0.09556313993174062
Agg_GB1_1_197&RowSampling_GB4_smf_row-0.6-fbs_16=79.pickle,0.8703071672354948,0.8737541528239203,0.8511326860841424,0.8976109215017065,0.8430034129692833,0.8976109215017065,0.15699658703071673,0.10238907849829351
Agg_GB1_1_197&RowSampling_GB4_smf_row-0.8-fbs_19=102.pickle,0.8720136518771331,0.8756218905472636,0.8516129032258064,0.9010238907849829,0.8430034129692833,0.9010238907849829,0.15699658703071673,0.09897610921501707
Agg_GB1_1_197&RowSampling_GB7_smf_row-0.2-fbs_12=37.pickle,0.8686006825938567,0.8723051409618574,0.8483870967741935,0.8976109215017065,0.8395904436860068,0.8976109215017065,0.16040955631399317,0.10238907849829351
Agg_GB1_1_197&RowSampling_GB7_smf_row-0.4-fbs_15=54.pickle,0.8617747440273038,0.8669950738916256,0.8354430379746836,0.9010238907849829,0.8225255972696246,0.9010238907849829,0.17747440273037543,0.09897610921501707
Agg_GB1_1_197&RowSampling_GB7_smf_row-0.6-fbs_20=87.pickle,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.11945392491467577,0.11945392491467577
Agg_GB1_1_197&RowSampling_GB7_smf_row-0.8-fbs_28=114.pickle,0.8924914675767918,0.8930390492359933,0.8885135135135135,0.8976109215017065,0.8873720136518771,0.8976109215017065,0.11262798634812286,0.10238907849829351
Agg_GB1_2_194&ColSampling_GB4_smf_col-0.2-fbs_9=40.pickle,0.878839590443686,0.8798646362098139,0.87248322147651,0.8873720136518771,0.8703071672354948,0.8873720136518771,0.1296928327645051,0.11262798634812286
Agg_GB1_2_194&ColSampling_GB4_smf_col-0.2-fls_7=39.pickle,0.8754266211604096,0.8764805414551607,0.8691275167785235,0.8839590443686007,0.8668941979522184,0.8839590443686007,0.13310580204778158,0.11604095563139932
Agg_GB1_2_194&ColSampling_GB4_smf_col-0.4-fbs_13=73.pickle,0.8771331058020477,0.8771331058020477,0.8771331058020477,0.8771331058020477,0.8771331058020477,0.8771331058020477,0.12286689419795221,0.12286689419795221
Agg_GB1_2_194&ColSampling_GB4_smf_col-0.4-fls_7=75.pickle,0.8822525597269625,0.8824531516183987,0.8809523809523809,0.8839590443686007,0.8805460750853242,0.8839590443686007,0.11945392491467577,0.11604095563139932
Agg_GB1_2_194&ColSampling_GB4_smf_col-0.6-fbs_23=114.pickle,0.8805460750853242,0.8813559322033899,0.8754208754208754,0.8873720136518771,0.8737201365187713,0.8873720136518771,0.12627986348122866,0.11262798634812286
Agg_GB1_2_194&ColSampling_GB4_smf_col-0.6-fls_9=104.pickle,0.8873720136518771,0.887372013651877,0.8873720136518771,0.8873720136518771,0.8873720136518771,0.8873720136518771,0.11262798634812286,0.11262798634812286
Agg_GB1_2_194&ColSampling_GB4_smf_col-0.8-fbs_63=146.pickle,0.8839590443686007,0.8851351351351351,0.8762541806020067,0.89419795221843,0.8737201365187713,0.89419795221843,0.12627986348122866,0.10580204778156997
Agg_GB1_2_194&ColSampling_GB4_smf_col-0.8-fls_10=132.pickle,0.8822525597269625,0.8828522920203735,0.8783783783783784,0.8873720136518771,0.8771331058020477,0.8873720136518771,0.12286689419795221,0.11262798634812286
Agg_GB1_2_194&ColSampling_GB4_smf_row-0.2-fbs_13=42.pickle,0.8532423208191127,0.8590163934426229,0.8264984227129337,0.89419795221843,0.8122866894197952,0.89419795221843,0.18771331058020477,0.10580204778156997
Agg_GB1_2_194&ColSampling_GB4_smf_row-0.4-fbs_15=84.pickle,0.8617747440273038,0.8708133971291865,0.8173652694610778,0.931740614334471,0.7918088737201365,0.931740614334471,0.20819112627986347,0.06825938566552901
Agg_GB1_2_194&ColSampling_GB4_smf_row-0.6-fbs_26=123.pickle,0.8686006825938567,0.8714524207011686,0.8529411764705882,0.8907849829351536,0.8464163822525598,0.8907849829351536,0.15358361774744028,0.10921501706484642
Agg_GB1_2_194&ColSampling_GB4_smf_row-0.8-fbs_29=157.pickle,0.8839590443686007,0.8866666666666667,0.8664495114006515,0.9078498293515358,0.8600682593856656,0.9078498293515358,0.13993174061433447,0.09215017064846416
Agg_GB1_2_194&ColSampling_GB7_smf_col-0.2-fbs_3=44.pickle,0.8754266211604096,0.8773109243697479,0.8642384105960265,0.8907849829351536,0.8600682593856656,0.8907849829351536,0.13993174061433447,0.10921501706484642
Agg_GB1_2_194&ColSampling_GB7_smf_col-0.2-fls_2=39.pickle,0.8771331058020477,0.8783783783783784,0.8695652173913043,0.8873720136518771,0.8668941979522184,0.8873720136518771,0.13310580204778158,0.11262798634812286
Agg_GB1_2_194&ColSampling_GB7_smf_col-0.4-fbs_5=71.pickle,0.8839590443686007,0.8843537414965986,0.8813559322033898,0.8873720136518771,0.8805460750853242,0.8873720136518771,0.11945392491467577,0.11262798634812286
Agg_GB1_2_194&ColSampling_GB7_smf_col-0.4-fls_3=72.pickle,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.8805460750853242,0.11945392491467577,0.11945392491467577
Agg_GB1_2_194&ColSampling_GB7_smf_col-0.6-fbs_6=116.pickle,0.8805460750853242,0.8817567567567568,0.8729096989966555,0.8907849829351536,0.8703071672354948,0.8907849829351536,0.1296928327645051,0.10921501706484642
Agg_GB1_2_194&ColSampling_GB7_smf_col-0.6-fls_5=117.pickle,0.8856655290102389,0.8858603066439523,0.8843537414965986,0.8873720136518771,0.8839590443686007,0.8873720136518771,0.11604095563139932,0.11262798634812286
Agg_GB1_2_194&ColSampling_GB7_smf_col-0.8-fbs_9=156.pickle,0.8856655290102389,0.8862478777589136,0.8817567567567568,0.8907849829351536,0.8805460750853242,0.8907849829351536,0.11945392491467577,0.10921501706484642
Agg_GB1_2_194&ColSampling_GB7_smf_col-0.8-fls_9=163.pickle,0.8771331058020477,0.8783783783783784,0.8695652173913043,0.8873720136518771,0.8668941979522184,0.8873720136518771,0.13310580204778158,0.11262798634812286
Agg_GB1_2_194&ColSampling_GB7_smf_row-0.2-fbs_9=42.pickle,0.8447098976109215,0.8505747126436782,0.819620253164557,0.8839590443686007,0.8054607508532423,0.8839590443686007,0.1945392491467577,0.11604095563139932
Agg_GB1_2_194&ColSampling_GB7_smf_row-0.4-fbs_26=87.pickle,0.8668941979522184,0.8700000000000001,0.8501628664495114,0.8907849829351536,0.8430034129692833,0.8907849829351536,0.15699658703071673,0.10921501706484642
Agg_GB1_2_194&ColSampling_GB7_smf_row-0.6-fbs_39=127.pickle,0.8720136518771331,0.8747913188647746,0.8562091503267973,0.89419795221843,0.8498293515358362,0.89419795221843,0.15017064846416384,0.10580204778156997
Agg_GB1_2_194&ColSampling_GB7_smf_row-0.8-fbs_49=152.pickle,0.8805460750853242,0.8809523809523809,0.8779661016949153,0.8839590443686007,0.8771331058020477,0.8839590443686007,0.12286689419795221,0.11604095563139932
Agg_GB1_2_194&RowSampling_GB4_smf_row-0.2-fbs_11=48.pickle,0.8549488054607508,0.8599670510708403,0.8312101910828026,0.8907849829351536,0.8191126279863481,0.8907849829351536,0.18088737201365188,0.10921501706484642
Agg_GB1_2_194&RowSampling_GB4_smf_row-0.4-fbs_17=97.pickle,0.8583617747440273,0.8654781199351702,0.8240740740740741,0.9112627986348123,0.8054607508532423,0.9112627986348123,0.1945392491467577,0.08873720136518772
Agg_GB1_2_194&RowSampling_GB4_smf_row-0.6-fbs_20=129.pickle,0.8686006825938567,0.8714524207011686,0.8529411764705882,0.8907849829351536,0.8464163822525598,0.8907849829351536,0.15358361774744028,0.10921501706484642
Agg_GB1_2_194&RowSampling_GB4_smf_row-0.8-fbs_22=175.pickle,0.8822525597269625,0.8851913477537439,0.8636363636363636,0.9078498293515358,0.856655290102389,0.9078498293515358,0.14334470989761092,0.09215017064846416
Agg_GB1_2_194&RowSampling_GB7_smf_row-0.2-fbs_11=46.pickle,0.8378839590443686,0.8465266558966074,0.803680981595092,0.89419795221843,0.7815699658703071,0.89419795221843,0.21843003412969283,0.10580204778156997
Agg_GB1_2_194&RowSampling_GB7_smf_row-0.4-fbs_21=104.pickle,0.8686006825938567,0.8723051409618574,0.8483870967741935,0.8976109215017065,0.8395904436860068,0.8976109215017065,0.16040955631399317,0.10238907849829351
Agg_GB1_2_194&RowSampling_GB7_smf_row-0.6-fbs_27=145.pickle,0.8720136518771331,0.8747913188647746,0.8562091503267973,0.89419795221843,0.8498293515358362,0.89419795221843,0.15017064846416384,0.10580204778156997
Agg_GB1_2_194&RowSampling_GB7_smf_row-0.8-fbs_38=159.pickle,0.8805460750853242,0.8809523809523809,0.8779661016949153,0.8839590443686007,0.8771331058020477,0.8839590443686007,0.12286689419795221,0.11604095563139932
Agg_GB1_3_202&ColSampling_GB4_smf_col-0.2-fbs_12=66.pickle,0.878839590443686,0.8802698145025295,0.87,0.8907849829351536,0.8668941979522184,0.8907849829351536,0.13310580204778158,0.10921501706484642
Agg_GB1_3_202&ColSampling_GB4_smf_col-0.2-fls_8=69.pickle,0.878839590443686,0.8794567062818337,0.875,0.8839590443686007,0.8737201365187713,0.8839590443686007,0.12627986348122866,0.11604095563139932
Agg_GB1_3_202&ColSampling_GB4_smf_col-0.4-fbs_13=132.pickle,0.8805460750853242,0.8809523809523809,0.8779661016949153,0.8839590443686007,0.8771331058020477,0.8839590443686007,0.12286689419795221,0.11604095563139932
Agg_GB1_3_202&ColSampling_GB4_smf_col-0.4-fls_10=133.pickle,0.8839590443686007,0.8843537414965986,0.8813559322033898,0.8873720136518771,0.8805460750853242,0.8873720136518771,0.11945392491467577,0.11262798634812286
Agg_GB1_3_202&ColSampling_GB4_smf_col-0.6-fbs_122=207.pickle,0.8890784982935154,0.8896434634974533,0.8851351351351351,0.89419795221843,0.8839590443686007,0.89419795221843,0.11604095563139932,0.10580204778156997
Agg_GB1_3_202&ColSampling_GB4_smf_col-0.6-fls_11=206.pickle,0.8839590443686007,0.8843537414965986,0.8813559322033898,0.8873720136518771,0.8805460750853242,0.8873720136518771,0.11945392491467577,0.11262798634812286
Agg_GB1_3_202&ColSampling_GB4_smf_col-0.8-fbs_268=262.pickle,0.8890784982935154,0.8896434634974533,0.8851351351351351,0.89419795221843,0.8839590443686007,0.89419795221843,0.11604095563139932,0.10580204778156997
Agg_GB1_3_202&ColSampling_GB4_smf_col-0.8-fls_18=276.pickle,0.8856655290102389,0.8877721943048577,0.8717105263157895,0.9044368600682594,0.8668941979522184,0.9044368600682594,0.13310580204778158,0.09556313993174062
Agg_GB1_3_202&ColSampling_GB4_smf_row-0.2-fbs_21=84.pickle,0.8617747440273038,0.8656716417910447,0.8419354838709677,0.8907849829351536,0.8327645051194539,0.8907849829351536,0.16723549488054607,0.10921501706484642
Agg_GB1_3_202&ColSampling_GB4_smf_row-0.4-fbs_22=151.pickle,0.8549488054607508,0.8613376835236541,0.825,0.9010238907849829,0.8088737201365188,0.9010238907849829,0.19112627986348124,0.09897610921501707
Agg_GB1_3_202&ColSampling_GB4_smf_row-0.6-fbs_35=235.pickle,0.8737201365187713,0.8766666666666667,0.8566775244299675,0.8976109215017065,0.8498293515358362,0.8976109215017065,0.15017064846416384,0.10238907849829351
Agg_GB1_3_202&ColSampling_GB4_smf_row-0.8-fbs_35=295.pickle,0.8856655290102389,0.8854700854700854,0.886986301369863,0.8839590443686007,0.8873720136518771,0.8839590443686007,0.11262798634812286,0.11604095563139932
Agg_GB1_3_202&ColSampling_GB7_smf_col-0.2-fbs_4=72.pickle,0.8805460750853242,0.8825503355704698,0.8679867986798679,0.8976109215017065,0.863481228668942,0.8976109215017065,0.13651877133105803,0.10238907849829351
Agg_GB1_3_202&ColSampling_GB7_smf_col-0.2-fls_3=77.pickle,0.8839590443686007,0.8855218855218854,0.8737541528239202,0.8976109215017065,0.8703071672354948,0.8976109215017065,0.1296928327645051,0.10238907849829351
Agg_GB1_3_202&ColSampling_GB7_smf_col-0.4-fbs_9=140.pickle,0.8805460750853242,0.8801369863013698,0.8831615120274914,0.8771331058020477,0.8839590443686007,0.8771331058020477,0.11604095563139932,0.12286689419795221
Agg_GB1_3_202&ColSampling_GB7_smf_col-0.4-fls_4=140.pickle,0.878839590443686,0.8794567062818337,0.875,0.8839590443686007,0.8737201365187713,0.8839590443686007,0.12627986348122866,0.11604095563139932
Agg_GB1_3_202&ColSampling_GB7_smf_col-0.6-fbs_14=256.pickle,0.8873720136518771,0.8885135135135136,0.8795986622073578,0.8976109215017065,0.8771331058020477,0.8976109215017065,0.12286689419795221,0.10238907849829351
Agg_GB1_3_202&ColSampling_GB7_smf_col-0.6-fls_7=152.pickle,0.8907849829351536,0.8915254237288135,0.8855218855218855,0.8976109215017065,0.8839590443686007,0.8976109215017065,0.11604095563139932,0.10238907849829351
Agg_GB1_3_202&ColSampling_GB7_smf_col-0.8-fbs_78=198.pickle,0.8890784982935154,0.8896434634974533,0.8851351351351351,0.89419795221843,0.8839590443686007,0.89419795221843,0.11604095563139932,0.10580204778156997
Agg_GB1_3_202&ColSampling_GB7_smf_col-0.8-fls_24=206.pickle,0.8873720136518771,0.88659793814433,0.8927335640138409,0.8805460750853242,0.89419795221843,0.8805460750853242,0.10580204778156997,0.11945392491467577
Agg_GB1_3_202&ColSampling_GB7_smf_row-0.2-fbs_16=62.pickle,0.8532423208191127,0.8594771241830065,0.8244514106583072,0.8976109215017065,0.8088737201365188,0.8976109215017065,0.19112627986348124,0.10238907849829351
Agg_GB1_3_202&ColSampling_GB7_smf_row-0.4-fbs_29=118.pickle,0.8686006825938567,0.8727272727272727,0.8461538461538461,0.9010238907849829,0.8361774744027304,0.9010238907849829,0.16382252559726962,0.09897610921501707
Agg_GB1_3_202&ColSampling_GB7_smf_row-0.6-fbs_45=157.pickle,0.8600682593856656,0.8633333333333335,0.8436482084690554,0.8839590443686007,0.8361774744027304,0.8839590443686007,0.16382252559726962,0.11604095563139932
Agg_GB1_3_202&ColSampling_GB7_smf_row-0.8-fbs_61=210.pickle,0.8805460750853242,0.882154882154882,0.8704318936877077,0.89419795221843,0.8668941979522184,0.89419795221843,0.13310580204778158,0.10580204778156997
Agg_GB1_3_202&RowSampling_GB4_smf_row-0.2-fbs_11=65.pickle,0.8617747440273038,0.8656716417910447,0.8419354838709677,0.8907849829351536,0.8327645051194539,0.8907849829351536,0.16723549488054607,0.10921501706484642
Agg_GB1_3_202&RowSampling_GB4_smf_row-0.4-fbs_20=116.pickle,0.863481228668942,0.8697068403908794,0.8317757009345794,0.9112627986348123,0.8156996587030717,0.9112627986348123,0.18430034129692832,0.08873720136518772
Agg_GB1_3_202&RowSampling_GB4_smf_row-0.6-fbs_23=161.pickle,0.8720136518771331,0.8747913188647746,0.8562091503267973,0.89419795221843,0.8498293515358362,0.89419795221843,0.15017064846416384,0.10580204778156997
Agg_GB1_3_202&RowSampling_GB4_smf_row-0.8-fbs_27=212.pickle,0.8805460750853242,0.8817567567567568,0.8729096989966555,0.8907849829351536,0.8703071672354948,0.8907849829351536,0.1296928327645051,0.10921501706484642
Agg_GB1_3_202&RowSampling_GB7_smf_row-0.2-fbs_11=66.pickle,0.8532423208191127,0.8594771241830065,0.8244514106583072,0.8976109215017065,0.8088737201365188,0.8976109215017065,0.19112627986348124,0.10238907849829351
Agg_GB1_3_202&RowSampling_GB7_smf_row-0.4-fbs_19=120.pickle,0.8686006825938567,0.8727272727272727,0.8461538461538461,0.9010238907849829,0.8361774744027304,0.9010238907849829,0.16382252559726962,0.09897610921501707
Agg_GB1_3_202&RowSampling_GB7_smf_row-0.6-fbs_28=158.pickle,0.8600682593856656,0.8633333333333335,0.8436482084690554,0.8839590443686007,0.8361774744027304,0.8839590443686007,0.16382252559726962,0.11604095563139932
Agg_GB1_3_202&RowSampling_GB7_smf_row-0.8-fbs_46=207.pickle,0.8737201365187713,0.8762541806020067,0.8590163934426229,0.89419795221843,0.8532423208191127,0.89419795221843,0.14675767918088736,0.10580204778156997
Agg_GB2_1_200&ColSampling_GB7_smf_col-0.2-fbs_3=33.pickle,0.8310580204778157,0.82842287694974,0.8415492957746479,0.8156996587030717,0.8464163822525598,0.8156996587030717,0.15358361774744028,0.18430034129692832
Agg_GB2_1_200&ColSampling_GB7_smf_col-0.2-fls_2=33.pickle,0.8344709897610921,0.8358714043993232,0.8288590604026845,0.8430034129692833,0.825938566552901,0.8430034129692833,0.17406143344709898,0.15699658703071673
Agg_GB2_1_200&ColSampling_GB7_smf_col-0.4-fbs_4=62.pickle,0.8378839590443686,0.8392554991539762,0.8322147651006712,0.8464163822525598,0.8293515358361775,0.8464163822525598,0.17064846416382254,0.15358361774744028
Agg_GB2_1_200&ColSampling_GB7_smf_col-0.4-fls_2=61.pickle,0.8464163822525598,0.847972972972973,0.8394648829431438,0.856655290102389,0.8361774744027304,0.856655290102389,0.16382252559726962,0.14334470989761092
Agg_GB2_1_200&ColSampling_GB7_smf_col-0.6-fbs_5=105.pickle,0.8481228668941979,0.8504201680672269,0.8377483443708609,0.863481228668942,0.8327645051194539,0.863481228668942,0.16723549488054607,0.13651877133105803
Agg_GB2_1_200&ColSampling_GB7_smf_col-0.6-fls_3=104.pickle,0.8447098976109215,0.8465430016863407,0.8366666666666667,0.856655290102389,0.8327645051194539,0.856655290102389,0.16723549488054607,0.14334470989761092
Agg_GB2_1_200&ColSampling_GB7_smf_col-0.8-fbs_25=131.pickle,0.8447098976109215,0.8465430016863407,0.8366666666666667,0.856655290102389,0.8327645051194539,0.856655290102389,0.16723549488054607,0.14334470989761092
Agg_GB2_1_200&ColSampling_GB7_smf_col-0.8-fls_4=134.pickle,0.8395904436860068,0.8412162162162162,0.8327759197324415,0.8498293515358362,0.8293515358361775,0.8498293515358362,0.17064846416382254,0.15017064846416384
Agg_GB2_1_200&ColSampling_GB7_smf_row-0.2-fbs_10=40.pickle,0.6843003412969283,0.7434119278779474,0.6261682242990654,0.9146757679180887,0.4539249146757679,0.9146757679180887,0.5460750853242321,0.08532423208191127
Agg_GB2_1_200&ColSampling_GB7_smf_row-0.4-fbs_22=81.pickle,0.810580204778157,0.8206785137318257,0.7791411042944786,0.8668941979522184,0.7542662116040956,0.8668941979522184,0.24573378839590443,0.13310580204778158
Agg_GB2_1_200&ColSampling_GB7_smf_row-0.6-fbs_40=110.pickle,0.825938566552901,0.8222996515679443,0.8398576512455516,0.8054607508532423,0.8464163822525598,0.8054607508532423,0.15358361774744028,0.1945392491467577
Agg_GB2_1_200&ColSampling_GB7_smf_row-0.8-fbs_54=146.pickle,0.8276450511945392,0.8302521008403362,0.8178807947019867,0.8430034129692833,0.8122866894197952,0.8430034129692833,0.18771331058020477,0.15699658703071673
Agg_GB2_1_200&ColSampling_GB5_smf_col-0.2-fbs_11=39.pickle,0.8310580204778157,0.8336134453781514,0.8211920529801324,0.8464163822525598,0.8156996587030717,0.8464163822525598,0.18430034129692832,0.15358361774744028
Agg_GB2_1_200&ColSampling_GB5_smf_col-0.2-fls_13=40.pickle,0.825938566552901,0.8282828282828283,0.8172757475083057,0.8395904436860068,0.8122866894197952,0.8395904436860068,0.18771331058020477,0.16040955631399317
Agg_GB2_1_200&ColSampling_GB5_smf_col-0.4-fbs_14=71.pickle,0.8430034129692833,0.845117845117845,0.8338870431893688,0.856655290102389,0.8293515358361775,0.856655290102389,0.17064846416382254,0.14334470989761092
Agg_GB2_1_200&ColSampling_GB5_smf_col-0.4-fls_9=65.pickle,0.8378839590443686,0.8397976391231028,0.83,0.8498293515358362,0.825938566552901,0.8498293515358362,0.17406143344709898,0.15017064846416384
Agg_GB2_1_200&ColSampling_GB5_smf_col-0.6-fbs_14=109.pickle,0.8447098976109215,0.8470588235294118,0.8344370860927153,0.8600682593856656,0.8293515358361775,0.8600682593856656,0.17064846416382254,0.13993174061433447
Agg_GB2_1_200&ColSampling_GB5_smf_col-0.6-fls_14=78.pickle,0.8430034129692833,0.846153846153846,0.8295081967213115,0.863481228668942,0.8225255972696246,0.863481228668942,0.17747440273037543,0.13651877133105803
Agg_GB2_1_200&ColSampling_GB5_smf_col-0.8-fbs_19=120.pickle,0.8447098976109215,0.8465430016863407,0.8366666666666667,0.856655290102389,0.8327645051194539,0.856655290102389,0.16723549488054607,0.14334470989761092
Agg_GB2_1_200&ColSampling_GB5_smf_col-0.8-fls_16=101.pickle,0.8481228668941979,0.8499156829679595,0.84,0.8600682593856656,0.8361774744027304,0.8600682593856656,0.16382252559726962,0.13993174061433447
Agg_GB2_1_200&ColSampling_GB5_smf_row-0.2-fbs_15=42.pickle,0.7593856655290102,0.7779527559055117,0.7222222222222222,0.8430034129692833,0.6757679180887372,0.8430034129692833,0.3242320819112628,0.15699658703071673
Agg_GB2_1_200&ColSampling_GB5_smf_row-0.4-fbs_25=91.pickle,0.8395904436860068,0.842809364548495,0.8262295081967214,0.8600682593856656,0.8191126279863481,0.8600682593856656,0.18088737201365188,0.13993174061433447
Agg_GB2_1_200&ColSampling_GB5_smf_row-0.6-fbs_25=119.pickle,0.8327645051194539,0.8321917808219179,0.8350515463917526,0.8293515358361775,0.8361774744027304,0.8293515358361775,0.16382252559726962,0.17064846416382254
Agg_GB2_1_200&ColSampling_GB5_smf_row-0.8-fbs_32=142.pickle,0.8276450511945392,0.821869488536155,0.8503649635036497,0.7952218430034129,0.8600682593856656,0.7952218430034129,0.13993174061433447,0.20477815699658702
Agg_GB2_1_200&RowSampling_GB7_smf_row-0.2-fbs_9=42.pickle,0.6843003412969283,0.7434119278779474,0.6261682242990654,0.9146757679180887,0.4539249146757679,0.9146757679180887,0.5460750853242321,0.08532423208191127
Agg_GB2_1_200&RowSampling_GB7_smf_row-0.4-fbs_20=86.pickle,0.810580204778157,0.8206785137318257,0.7791411042944786,0.8668941979522184,0.7542662116040956,0.8668941979522184,0.24573378839590443,0.13310580204778158
Agg_GB2_1_200&RowSampling_GB7_smf_row-0.6-fbs_23=128.pickle,0.825938566552901,0.8222996515679443,0.8398576512455516,0.8054607508532423,0.8464163822525598,0.8054607508532423,0.15358361774744028,0.1945392491467577
Agg_GB2_1_200&RowSampling_GB7_smf_row-0.8-fbs_29=149.pickle,0.810580204778157,0.8134453781512604,0.8013245033112583,0.825938566552901,0.7952218430034129,0.825938566552901,0.20477815699658702,0.17406143344709898
Agg_GB2_1_200&RowSampling_GB5_smf_row-0.2-fbs_18=44.pickle,0.7593856655290102,0.7779527559055117,0.7222222222222222,0.8430034129692833,0.6757679180887372,0.8430034129692833,0.3242320819112628,0.15699658703071673
Agg_GB2_1_200&RowSampling_GB5_smf_row-0.4-fbs_20=86.pickle,0.8174061433447098,0.8243021346469622,0.7943037974683544,0.856655290102389,0.7781569965870307,0.856655290102389,0.22184300341296928,0.14334470989761092
Agg_GB2_1_200&RowSampling_GB5_smf_row-0.6-fbs_24=127.pickle,0.8327645051194539,0.8321917808219179,0.8350515463917526,0.8293515358361775,0.8361774744027304,0.8293515358361775,0.16382252559726962,0.17064846416382254
Agg_GB2_1_200&RowSampling_GB5_smf_row-0.8-fbs_28=146.pickle,0.8242320819112628,0.818342151675485,0.8467153284671532,0.7918088737201365,0.856655290102389,0.7918088737201365,0.14334470989761092,0.20819112627986347
Agg_GB2_2_205&ColSampling_GB7_smf_col-0.2-fbs_7=43.pickle,0.8310580204778157,0.8313458262350937,0.8299319727891157,0.8327645051194539,0.8293515358361775,0.8327645051194539,0.17064846416382254,0.16723549488054607
Agg_GB2_2_205&ColSampling_GB7_smf_col-0.2-fls_3=44.pickle,0.8293515358361775,0.8310810810810811,0.822742474916388,0.8395904436860068,0.8191126279863481,0.8395904436860068,0.18088737201365188,0.16040955631399317
Agg_GB2_2_205&ColSampling_GB7_smf_col-0.4-fbs_5=89.pickle,0.8361774744027304,0.836734693877551,0.8338983050847457,0.8395904436860068,0.8327645051194539,0.8395904436860068,0.16723549488054607,0.16040955631399317
Agg_GB2_2_205&ColSampling_GB7_smf_col-0.4-fls_3=90.pickle,0.825938566552901,0.826530612244898,0.823728813559322,0.8293515358361775,0.8225255972696246,0.8293515358361775,0.17747440273037543,0.17064846416382254
Agg_GB2_2_205&ColSampling_GB7_smf_col-0.6-fbs_8=140.pickle,0.8395904436860068,0.8406779661016951,0.835016835016835,0.8464163822525598,0.8327645051194539,0.8464163822525598,0.16723549488054607,0.15358361774744028
Agg_GB2_2_205&ColSampling_GB7_smf_col-0.6-fls_4=149.pickle,0.8378839590443686,0.8397976391231028,0.83,0.8498293515358362,0.825938566552901,0.8498293515358362,0.17406143344709898,0.15017064846416384
Agg_GB2_2_205&ColSampling_GB7_smf_col-0.8-fbs_9=188.pickle,0.8430034129692833,0.8440677966101695,0.8383838383838383,0.8498293515358362,0.8361774744027304,0.8498293515358362,0.16382252559726962,0.15017064846416384
Agg_GB2_2_205&ColSampling_GB7_smf_col-0.8-fls_6=189.pickle,0.8344709897610921,0.8347529812606475,0.8333333333333334,0.8361774744027304,0.8327645051194539,0.8361774744027304,0.16723549488054607,0.16382252559726962
Agg_GB2_2_205&ColSampling_GB7_smf_row-0.2-fbs_13=63.pickle,0.7098976109215017,0.7499999999999999,0.6589147286821705,0.8703071672354948,0.5494880546075085,0.8703071672354948,0.45051194539249145,0.1296928327645051
Agg_GB2_2_205&ColSampling_GB7_smf_row-0.4-fbs_29=133.pickle,0.810580204778157,0.8235294117647058,0.7708333333333334,0.8839590443686007,0.7372013651877133,0.8839590443686007,0.2627986348122867,0.11604095563139932
