hop1_reduction,hop1_time,hop2_reduction,hop2_time,eval_time,keep_frac,acc,f1
Agg_GB0_3,266,ColSampling_GB5_smf_row-0.6-fbs,57.0,418,0.07861622066879964,0.8856655290102389,0.88663282571912
Agg_GB0_3,266,ColSampling_GB5_smf_row-0.8-fbs,73.0,503,0.1048609283352517,0.8822525597269625,0.8828522920203735
Agg_GB0_3,266,RowSampling_GB3_smf_row-0.2-fbs,20.0,187,0.02613639134433597,0.8737201365187713,0.8762541806020067
Agg_GB0_3,266,RowSampling_GB3_smf_row-0.4-fbs,28.0,318,0.05238441510091712,0.8668941979522184,0.8729641693811074
Agg_GB0_3,266,RowSampling_GB3_smf_row-0.6-fbs,35.0,416,0.07862764585327806,0.8720136518771331,0.8764415156507414
Agg_GB0_3,266,RowSampling_GB3_smf_row-0.8-fbs,45.0,498,0.10484914088882641,0.8737201365187713,0.8766666666666667
Agg_GB0_3,266,RowSampling_GB4_smf_row-0.2-fbs,16.0,179,0.02616328232731565,0.8651877133105802,0.869851729818781
Agg_GB0_3,266,RowSampling_GB4_smf_row-0.4-fbs,23.0,309,0.052402834727600614,0.8668941979522184,0.8721311475409836
Agg_GB0_3,266,RowSampling_GB4_smf_row-0.6-fbs,34.0,421,0.07863795638561223,0.8703071672354948,0.8754098360655738
Agg_GB0_3,266,RowSampling_GB4_smf_row-0.8-fbs,50.0,517,0.1048775087858972,0.8856655290102389,0.8873949579831932
Agg_GB0_3,266,RowSampling_GB7_smf_row-0.2-fbs,15.0,202,0.026141908872449937,0.8242320819112628,0.8377952755905511
Agg_GB0_3,266,RowSampling_GB7_smf_row-0.4-fbs,26.0,333,0.052433041800709394,0.863481228668942,0.8666666666666667
Agg_GB0_3,266,RowSampling_GB7_smf_row-0.6-fbs,46.0,454,0.07860147939419214,0.878839590443686,0.8818635607321131
Agg_GB0_3,266,RowSampling_GB7_smf_row-0.8-fbs,66.0,537,0.10491250886322619,0.8754266211604096,0.8793388429752066
Agg_GB0_3,266,RowSampling_GB5_smf_row-0.2-fbs,22.0,211,0.02614338578654105,0.8617747440273038,0.8669950738916256
Agg_GB0_3,266,RowSampling_GB5_smf_row-0.4-fbs,30.0,340,0.0524046739036386,0.878839590443686,0.8798646362098139
Agg_GB0_3,266,RowSampling_GB5_smf_row-0.6-fbs,44.0,439,0.07861622066879964,0.8856655290102389,0.88663282571912
Agg_GB0_3,266,RowSampling_GB5_smf_row-0.8-fbs,59.0,539,0.1048609283352517,0.878839590443686,0.8798646362098139
Agg_GB1_1,197,ColSampling_GB4_smf_col-0.2-fbs,10.0,36,0.009566613493115004,0.8805460750853242,0.8813559322033899
Agg_GB1_1,197,ColSampling_GB4_smf_col-0.2-fls,6.0,34,0.009570556575075235,0.8754266211604096,0.8760611205432937
Agg_GB1_1,197,ColSampling_GB4_smf_col-0.4-fbs,17.0,49,0.018996208371399866,0.8771331058020477,0.8783783783783784
Agg_GB1_1,197,ColSampling_GB4_smf_col-0.4-fls,7.0,45,0.018549372193079488,0.8805460750853242,0.8817567567567568
Agg_GB1_1,197,ColSampling_GB4_smf_col-0.6-fbs,52.0,74,0.028366197226271737,0.8822525597269625,0.8820512820512821
Agg_GB1_1,197,ColSampling_GB4_smf_col-0.6-fls,9.0,60,0.025691115679017523,0.8839590443686007,0.8827586206896552
Agg_GB1_1,197,ColSampling_GB4_smf_col-0.8-fbs,83.0,111,0.03783522292415893,0.8805460750853242,0.8809523809523809
Agg_GB1_1,197,ColSampling_GB4_smf_col-0.8-fls,11.0,72,0.030615425921820805,0.8839590443686007,0.8827586206896552
Agg_GB1_1,197,ColSampling_GB4_smf_row-0.2-fbs,14.0,40,0.009525162366501248,0.8668941979522184,0.8704318936877078
Agg_GB1_1,197,ColSampling_GB4_smf_row-0.4-fbs,19.0,50,0.019097376986641032,0.8498293515358362,0.8576051779935275
Agg_GB1_1,197,ColSampling_GB4_smf_row-0.6-fbs,19.0,76,0.028623166344973413,0.8737201365187713,0.8754208754208754
Agg_GB1_1,197,ColSampling_GB4_smf_row-0.8-fbs,28.0,105,0.03810584653162749,0.8720136518771331,0.8756218905472636
Agg_GB1_1,197,ColSampling_GB7_smf_col-0.2-fbs,2.0,32,0.009562586812243952,0.8805460750853242,0.8809523809523809
Agg_GB1_1,197,ColSampling_GB7_smf_col-0.2-fls,2.0,33,0.009599091669967662,0.8703071672354948,0.8716216216216216
Agg_GB1_1,197,ColSampling_GB7_smf_col-0.4-fbs,3.0,46,0.019020870050091072,0.878839590443686,0.879045996592845
Agg_GB1_1,197,ColSampling_GB7_smf_col-0.4-fls,2.0,45,0.019053724422042412,0.878839590443686,0.879045996592845
Agg_GB1_1,197,ColSampling_GB7_smf_col-0.6-fbs,6.0,72,0.028515658145661905,0.8771331058020477,0.8783783783783784
Agg_GB1_1,197,ColSampling_GB7_smf_col-0.6-fls,3.0,68,0.028515658145661905,0.8856655290102389,0.8854700854700854
Agg_GB1_1,197,ColSampling_GB7_smf_col-0.8-fbs,20.0,103,0.03784617438147604,0.8771331058020477,0.8767123287671232
Agg_GB1_1,197,ColSampling_GB7_smf_col-0.8-fls,9.0,95,0.03784617438147604,0.8856655290102389,0.8854700854700854
Agg_GB1_1,197,ColSampling_GB7_smf_row-0.2-fbs,9.0,34,0.009515841087945079,0.8686006825938567,0.8723051409618574
Agg_GB1_1,197,ColSampling_GB7_smf_row-0.4-fbs,17.0,54,0.019078107437697563,0.8617747440273038,0.8669950738916256
Agg_GB1_1,197,ColSampling_GB7_smf_row-0.6-fbs,34.0,86,0.028663586418353752,0.8805460750853242,0.8805460750853242
Agg_GB1_1,197,ColSampling_GB7_smf_row-0.8-fbs,45.0,102,0.038089893072813116,0.8839590443686007,0.8851351351351351
Agg_GB1_1,197,RowSampling_GB4_smf_row-0.2-fbs,9.0,34,0.009525162366501248,0.8668941979522184,0.8708609271523179
Agg_GB1_1,197,RowSampling_GB4_smf_row-0.4-fbs,14.0,53,0.019097376986641032,0.8498293515358362,0.8576051779935275
Agg_GB1_1,197,RowSampling_GB4_smf_row-0.6-fbs,16.0,79,0.028623166344973413,0.8703071672354948,0.8737541528239203
Agg_GB1_1,197,RowSampling_GB4_smf_row-0.8-fbs,19.0,102,0.03810584653162749,0.8720136518771331,0.8756218905472636
Agg_GB1_1,197,RowSampling_GB7_smf_row-0.2-fbs,12.0,37,0.009515841087945079,0.8686006825938567,0.8723051409618574
Agg_GB1_1,197,RowSampling_GB7_smf_row-0.4-fbs,15.0,54,0.019078107437697563,0.8617747440273038,0.8669950738916256
Agg_GB1_1,197,RowSampling_GB7_smf_row-0.6-fbs,20.0,87,0.028663586418353752,0.8805460750853242,0.8805460750853242
Agg_GB1_1,197,RowSampling_GB7_smf_row-0.8-fbs,28.0,114,0.038089893072813116,0.8924914675767918,0.8930390492359933
Agg_GB1_2,194,ColSampling_GB4_smf_col-0.2-fbs,9.0,40,0.01289085451602013,0.878839590443686,0.8798646362098139
Agg_GB1_2,194,ColSampling_GB4_smf_col-0.2-fls,7.0,39,0.012903366486339172,0.8754266211604096,0.8764805414551607
Agg_GB1_2,194,ColSampling_GB4_smf_col-0.4-fbs,13.0,73,0.02565355190175679,0.8771331058020477,0.8771331058020477
Agg_GB1_2,194,ColSampling_GB4_smf_col-0.4-fls,7.0,75,0.025793482545313745,0.8822525597269625,0.8824531516183987
Agg_GB1_2,194,ColSampling_GB4_smf_col-0.6-fbs,23.0,114,0.038343309237805046,0.8805460750853242,0.8813559322033899
Agg_GB1_2,194,ColSampling_GB4_smf_col-0.6-fls,9.0,104,0.03692572250707003,0.8873720136518771,0.887372013651877
Agg_GB1_2,194,ColSampling_GB4_smf_col-0.8-fbs,63.0,146,0.05122158211774711,0.8839590443686007,0.8851351351351351
Agg_GB1_2,194,ColSampling_GB4_smf_col-0.8-fls,10.0,132,0.04502039604426674,0.8822525597269625,0.8828522920203735
Agg_GB1_2,194,ColSampling_GB4_smf_row-0.2-fbs,13.0,42,0.012825926028618415,0.8532423208191127,0.8590163934426229
Agg_GB1_2,194,ColSampling_GB4_smf_row-0.4-fbs,15.0,84,0.02574683435307749,0.8617747440273038,0.8708133971291865
Agg_GB1_2,194,ColSampling_GB4_smf_row-0.6-fbs,26.0,123,0.03858152433417996,0.8686006825938567,0.8714524207011686
Agg_GB1_2,194,ColSampling_GB4_smf_row-0.8-fbs,29.0,157,0.051482536117864436,0.8839590443686007,0.8866666666666667
Agg_GB1_2,194,ColSampling_GB7_smf_col-0.2-fbs,3.0,44,0.012883623210234401,0.8754266211604096,0.8773109243697479
Agg_GB1_2,194,ColSampling_GB7_smf_col-0.2-fls,2.0,39,0.012934730011047595,0.8771331058020477,0.8783783783783784
Agg_GB1_2,194,ColSampling_GB7_smf_col-0.4-fbs,5.0,71,0.02569579721802331,0.8839590443686007,0.8843537414965986
Agg_GB1_2,194,ColSampling_GB7_smf_col-0.4-fls,3.0,72,0.025717700132657537,0.8805460750853242,0.8805460750853242
Agg_GB1_2,194,ColSampling_GB7_smf_col-0.6-fbs,6.0,116,0.03855177705508068,0.8805460750853242,0.8817567567567568
Agg_GB1_2,194,ColSampling_GB7_smf_col-0.6-fls,5.0,117,0.038555427540853046,0.8856655290102389,0.8858603066439523
Agg_GB1_2,194,ColSampling_GB7_smf_col-0.8-fbs,9.0,156,0.05122158211774711,0.8856655290102389,0.8862478777589136
Agg_GB1_2,194,ColSampling_GB7_smf_col-0.8-fls,9.0,163,0.05125078600392608,0.8771331058020477,0.8783783783783784
Agg_GB1_2,194,ColSampling_GB7_smf_row-0.2-fbs,9.0,42,0.012841322161360667,0.8447098976109215,0.8505747126436782
Agg_GB1_2,194,ColSampling_GB7_smf_row-0.4-fbs,26.0,87,0.025772178756207045,0.8668941979522184,0.8700000000000001
Agg_GB1_2,194,ColSampling_GB7_smf_row-0.6-fbs,39.0,127,0.03862676527808411,0.8720136518771331,0.8747913188647746
Agg_GB1_2,194,ColSampling_GB7_smf_row-0.8-fbs,49.0,152,0.051487983980219386,0.8805460750853242,0.8809523809523809
Agg_GB1_2,194,RowSampling_GB4_smf_row-0.2-fbs,11.0,48,0.012825926028618415,0.8549488054607508,0.8599670510708403
Agg_GB1_2,194,RowSampling_GB4_smf_row-0.4-fbs,17.0,97,0.02574683435307749,0.8583617747440273,0.8654781199351702
Agg_GB1_2,194,RowSampling_GB4_smf_row-0.6-fbs,20.0,129,0.03858152433417996,0.8686006825938567,0.8714524207011686
Agg_GB1_2,194,RowSampling_GB4_smf_row-0.8-fbs,22.0,175,0.051482536117864436,0.8822525597269625,0.8851913477537439
Agg_GB1_2,194,RowSampling_GB7_smf_row-0.2-fbs,11.0,46,0.012841322161360667,0.8378839590443686,0.8465266558966074
Agg_GB1_2,194,RowSampling_GB7_smf_row-0.4-fbs,21.0,104,0.025772178756207045,0.8686006825938567,0.8723051409618574
Agg_GB1_2,194,RowSampling_GB7_smf_row-0.6-fbs,27.0,145,0.03862676527808411,0.8720136518771331,0.8747913188647746
Agg_GB1_2,194,RowSampling_GB7_smf_row-0.8-fbs,38.0,159,0.051487983980219386,0.8805460750853242,0.8809523809523809
Agg_GB1_3,202,ColSampling_GB4_smf_col-0.2-fbs,12.0,66,0.0196057140970196,0.878839590443686,0.8802698145025295
Agg_GB1_3,202,ColSampling_GB4_smf_col-0.2-fls,8.0,69,0.01957010096101128,0.878839590443686,0.8794567062818337
Agg_GB1_3,202,ColSampling_GB4_smf_col-0.4-fbs,13.0,132,0.039082003146941664,0.8805460750853242,0.8809523809523809
Agg_GB1_3,202,ColSampling_GB4_smf_col-0.4-fls,10.0,133,0.038915766712780755,0.8839590443686007,0.8843537414965986
Agg_GB1_3,202,ColSampling_GB4_smf_col-0.6-fbs,122.0,207,0.05848296957821702,0.8890784982935154,0.8896434634974533
Agg_GB1_3,202,ColSampling_GB4_smf_col-0.6-fls,11.0,206,0.05855306726493763,0.8839590443686007,0.8843537414965986
Agg_GB1_3,202,ColSampling_GB4_smf_col-0.8-fbs,268.0,262,0.07809130310777558,0.8890784982935154,0.8896434634974533
Agg_GB1_3,202,ColSampling_GB4_smf_col-0.8-fls,18.0,276,0.07489983108840069,0.8856655290102389,0.8877721943048577
Agg_GB1_3,202,ColSampling_GB4_smf_row-0.2-fbs,21.0,84,0.01952030387646756,0.8617747440273038,0.8656716417910447
Agg_GB1_3,202,ColSampling_GB4_smf_row-0.4-fbs,22.0,151,0.039158496150339825,0.8549488054607508,0.8613376835236541
Agg_GB1_3,202,ColSampling_GB4_smf_row-0.6-fbs,35.0,235,0.05868725744995177,0.8737201365187713,0.8766666666666667
Agg_GB1_3,202,ColSampling_GB4_smf_row-0.8-fbs,35.0,295,0.07830555318304942,0.8856655290102389,0.8854700854700854
Agg_GB1_3,202,ColSampling_GB7_smf_col-0.2-fbs,4.0,72,0.01959870572166272,0.8805460750853242,0.8825503355704698
Agg_GB1_3,202,ColSampling_GB7_smf_col-0.2-fls,3.0,77,0.019606006693207462,0.8839590443686007,0.8855218855218854
Agg_GB1_3,202,ColSampling_GB7_smf_col-0.4-fbs,9.0,140,0.03914525965612703,0.8805460750853242,0.8801369863013698
Agg_GB1_3,202,ColSampling_GB7_smf_col-0.4-fls,4.0,140,0.03911970625572043,0.878839590443686,0.8794567062818337
Agg_GB1_3,202,ColSampling_GB7_smf_col-0.6-fbs,14.0,256,0.05868346763266137,0.8873720136518771,0.8885135135135136
Agg_GB1_3,202,ColSampling_GB7_smf_col-0.6-fls,7.0,152,0.05868711811843374,0.8907849829351536,0.8915254237288135
Agg_GB1_3,202,ColSampling_GB7_smf_col-0.8-fbs,78.0,198,0.07809130310777558,0.8890784982935154,0.8896434634974533
Agg_GB1_3,202,ColSampling_GB7_smf_col-0.8-fls,24.0,206,0.07809495359354794,0.8873720136518771,0.88659793814433
Agg_GB1_3,202,ColSampling_GB7_smf_row-0.2-fbs,16.0,62,0.01954202566012835,0.8532423208191127,0.8594771241830065
Agg_GB1_3,202,ColSampling_GB7_smf_row-0.4-fbs,29.0,118,0.03916695357348421,0.8686006825938567,0.8727272727272727
Agg_GB1_3,202,ColSampling_GB7_smf_row-0.6-fbs,45.0,157,0.05870897923361256,0.8600682593856656,0.8633333333333335
Agg_GB1_3,202,ColSampling_GB7_smf_row-0.8-fbs,61.0,210,0.07831069451606472,0.8805460750853242,0.882154882154882
Agg_GB1_3,202,RowSampling_GB4_smf_row-0.2-fbs,11.0,65,0.01952030387646756,0.8617747440273038,0.8656716417910447
Agg_GB1_3,202,RowSampling_GB4_smf_row-0.4-fbs,20.0,116,0.039158496150339825,0.863481228668942,0.8697068403908794
Agg_GB1_3,202,RowSampling_GB4_smf_row-0.6-fbs,23.0,161,0.05868725744995177,0.8720136518771331,0.8747913188647746
Agg_GB1_3,202,RowSampling_GB4_smf_row-0.8-fbs,27.0,212,0.07830555318304942,0.8805460750853242,0.8817567567567568
Agg_GB1_3,202,RowSampling_GB7_smf_row-0.2-fbs,11.0,66,0.01954202566012835,0.8532423208191127,0.8594771241830065
Agg_GB1_3,202,RowSampling_GB7_smf_row-0.4-fbs,19.0,120,0.03916695357348421,0.8686006825938567,0.8727272727272727
Agg_GB1_3,202,RowSampling_GB7_smf_row-0.6-fbs,28.0,158,0.05870897923361256,0.8600682593856656,0.8633333333333335
Agg_GB1_3,202,RowSampling_GB7_smf_row-0.8-fbs,46.0,207,0.07831069451606472,0.8737201365187713,0.8762541806020067
Agg_GB2_1,200,ColSampling_GB7_smf_col-0.2-fbs,3.0,33,0.010148531578164912,0.8310580204778157,0.82842287694974
Agg_GB2_1,200,ColSampling_GB7_smf_col-0.2-fls,2.0,33,0.010178627186059268,0.8344709897610921,0.8358714043993232
Agg_GB2_1,200,ColSampling_GB7_smf_col-0.4-fbs,4.0,62,0.0201970509926883,0.8378839590443686,0.8392554991539762
Agg_GB2_1,200,ColSampling_GB7_smf_col-0.4-fls,2.0,61,0.020215108357424915,0.8464163822525598,0.847972972972973
Agg_GB2_1,200,ColSampling_GB7_smf_col-0.6-fbs,5.0,105,0.030259615024229053,0.8481228668941979,0.8504201680672269
Agg_GB2_1,200,ColSampling_GB7_smf_col-0.6-fls,3.0,104,0.0302636277719483,0.8447098976109215,0.8465430016863407
Agg_GB2_1,200,ColSampling_GB7_smf_col-0.8-fbs,25.0,131,0.04022787948436749,0.8447098976109215,0.8465430016863407
Agg_GB2_1,200,ColSampling_GB7_smf_col-0.8-fls,4.0,134,0.04014738766640189,0.8395904436860068,0.8412162162162162
Agg_GB2_1,200,ColSampling_GB7_smf_row-0.2-fbs,10.0,40,0.01006567112439281,0.6843003412969283,0.7434119278779474
Agg_GB2_1,200,ColSampling_GB7_smf_row-0.4-fbs,22.0,81,0.020154554879689323,0.810580204778157,0.8206785137318257
Agg_GB2_1,200,ColSampling_GB7_smf_row-0.6-fbs,40.0,110,0.030260019085631338,0.825938566552901,0.8222996515679443
Agg_GB2_1,200,ColSampling_GB7_smf_row-0.8-fbs,54.0,146,0.04032237411989505,0.8276450511945392,0.8302521008403362
Agg_GB2_1,200,ColSampling_GB5_smf_col-0.2-fbs,11.0,39,0.01013909883439432,0.8310580204778157,0.8336134453781514
Agg_GB2_1,200,ColSampling_GB5_smf_col-0.2-fls,13.0,40,0.010141592868567046,0.825938566552901,0.8282828282828283
Agg_GB2_1,200,ColSampling_GB5_smf_col-0.4-fbs,14.0,71,0.020153091898750017,0.8430034129692833,0.845117845117845
Agg_GB2_1,200,ColSampling_GB5_smf_col-0.4-fls,9.0,65,0.020155544133467332,0.8378839590443686,0.8397976391231028
Agg_GB2_1,200,ColSampling_GB5_smf_col-0.6-fbs,14.0,109,0.0301514101673274,0.8447098976109215,0.8470588235294118
Agg_GB2_1,200,ColSampling_GB5_smf_col-0.6-fls,14.0,78,0.02667536745552921,0.8430034129692833,0.846153846153846
Agg_GB2_1,200,ColSampling_GB5_smf_col-0.8-fbs,19.0,120,0.04017579736292809,0.8447098976109215,0.8465430016863407
Agg_GB2_1,200,ColSampling_GB5_smf_col-0.8-fls,16.0,101,0.030221744717628656,0.8481228668941979,0.8499156829679595
Agg_GB2_1,200,ColSampling_GB5_smf_row-0.2-fbs,15.0,42,0.010044520599955944,0.7593856655290102,0.7779527559055117
Agg_GB2_1,200,ColSampling_GB5_smf_row-0.4-fbs,25.0,91,0.020157243977987294,0.8395904436860068,0.842809364548495
Agg_GB2_1,200,ColSampling_GB5_smf_row-0.6-fbs,25.0,119,0.030235552471065373,0.8327645051194539,0.8321917808219179
Agg_GB2_1,200,ColSampling_GB5_smf_row-0.8-fbs,32.0,142,0.04032174712806392,0.8276450511945392,0.821869488536155
Agg_GB2_1,200,RowSampling_GB7_smf_row-0.2-fbs,9.0,42,0.01006567112439281,0.6843003412969283,0.7434119278779474
Agg_GB2_1,200,RowSampling_GB7_smf_row-0.4-fbs,20.0,86,0.020154554879689323,0.810580204778157,0.8206785137318257
Agg_GB2_1,200,RowSampling_GB7_smf_row-0.6-fbs,23.0,128,0.030260019085631338,0.825938566552901,0.8222996515679443
Agg_GB2_1,200,RowSampling_GB7_smf_row-0.8-fbs,29.0,149,0.04032237411989505,0.810580204778157,0.8134453781512604
Agg_GB2_1,200,RowSampling_GB5_smf_row-0.2-fbs,18.0,44,0.010044520599955944,0.7593856655290102,0.7779527559055117
Agg_GB2_1,200,RowSampling_GB5_smf_row-0.4-fbs,20.0,86,0.020157243977987294,0.8174061433447098,0.8243021346469622
Agg_GB2_1,200,RowSampling_GB5_smf_row-0.6-fbs,24.0,127,0.030235552471065373,0.8327645051194539,0.8321917808219179
Agg_GB2_1,200,RowSampling_GB5_smf_row-0.8-fbs,28.0,146,0.04032174712806392,0.8242320819112628,0.818342151675485
Agg_GB2_2,205,ColSampling_GB7_smf_col-0.2-fbs,7.0,43,0.013660145626516015,0.8310580204778157,0.8313458262350937
Agg_GB2_2,205,ColSampling_GB7_smf_col-0.2-fls,3.0,44,0.01369024123441037,0.8293515358361775,0.8310810810810811
Agg_GB2_2,205,ColSampling_GB7_smf_col-0.4-fbs,5.0,89,0.027222285463250128,0.8361774744027304,0.836734693877551
Agg_GB2_2,205,ColSampling_GB7_smf_col-0.4-fls,3.0,90,0.027244355575705988,0.825938566552901,0.826530612244898
Agg_GB2_2,205,ColSampling_GB7_smf_col-0.6-fbs,8.0,140,0.040818533655597844,0.8395904436860068,0.8406779661016951
Agg_GB2_2,205,ColSampling_GB7_smf_col-0.6-fls,4.0,149,0.04079445716928236,0.8378839590443686,0.8397976391231028
Agg_GB2_2,205,ColSampling_GB7_smf_col-0.8-fbs,9.0,188,0.05430643765952588,0.8430034129692833,0.8440677966101695
Agg_GB2_2,205,ColSampling_GB7_smf_col-0.8-fls,6.0,189,0.05432248865040287,0.8344709897610921,0.8347529812606475
Agg_GB2_2,205,ColSampling_GB7_smf_row-0.2-fbs,13.0,63,0.013571335716924057,0.7098976109215017,0.7499999999999999
Agg_GB2_2,205,ColSampling_GB7_smf_row-0.4-fbs,29.0,133,0.02718909669565552,0.810580204778157,0.8235294117647058
Agg_GB2_2,205,ColSampling_GB7_smf_row-0.6-fbs,46.0,176,0.04080022549412878,0.8242320819112628,0.8233276157804459
Agg_GB2_2,205,ColSampling_GB7_smf_row-0.8-fbs,58.0,218,0.05443125083337664,0.8242320819112628,0.8245315161839862
Agg_GB2_2,205,ColSampling_GB5_smf_col-0.2-fbs,76.0,59,0.013650601417530998,0.8361774744027304,0.8389261744966443
Agg_GB2_2,205,ColSampling_GB5_smf_col-0.2-fls,13.0,63,0.01369241480609163,0.8293515358361775,0.8327759197324414
Agg_GB2_2,205,ColSampling_GB5_smf_col-0.4-fbs,169.0,117,0.02720008995242804,0.8430034129692833,0.8435374149659863
Agg_GB2_2,205,ColSampling_GB5_smf_col-0.4-fls,12.0,132,0.027329835462017043,0.8395904436860068,0.8417508417508417
Agg_GB2_2,205,ColSampling_GB5_smf_col-0.6-fbs,324.0,168,0.04067973159733693,0.8430034129692833,0.8440677966101695
Agg_GB2_2,205,ColSampling_GB5_smf_col-0.6-fls,21.0,171,0.04085691948881495,0.8464163822525598,0.847972972972973
Agg_GB2_2,205,ColSampling_GB5_smf_col-0.8-fbs,516.0,219,0.05430643765952588,0.8430034129692833,0.8440677966101695
Agg_GB2_2,205,ColSampling_GB5_smf_col-0.8-fls,23.0,222,0.05094290514853646,0.8464163822525598,0.8489932885906041
Agg_GB2_2,205,ColSampling_GB5_smf_row-0.2-fbs,15.0,89,0.013540543451439553,0.7491467576791809,0.7782805429864253
Agg_GB2_2,205,ColSampling_GB5_smf_row-0.4-fbs,19.0,128,0.027173700562913267,0.8208191126279863,0.8211243611584327
Agg_GB2_2,205,ColSampling_GB5_smf_row-0.6-fbs,37.0,200,0.04079927803980618,0.8276450511945392,0.8325041459369819
Agg_GB2_2,205,ColSampling_GB5_smf_row-0.8-fbs,44.0,225,0.05441917079076349,0.8293515358361775,0.8281786941580755
Agg_GB2_2,205,RowSampling_GB7_smf_row-0.2-fbs,10.0,103,0.013571335716924057,0.7098976109215017,0.7499999999999999
Agg_GB2_2,205,RowSampling_GB7_smf_row-0.4-fbs,20.0,133,0.02718909669565552,0.810580204778157,0.8235294117647058
Agg_GB2_2,205,RowSampling_GB7_smf_row-0.6-fbs,27.0,201,0.04080022549412878,0.8276450511945392,0.8261617900172118
Agg_GB2_2,205,RowSampling_GB7_smf_row-0.8-fbs,33.0,230,0.05443125083337664,0.8242320819112628,0.8245315161839862
Agg_GB2_2,205,RowSampling_GB5_smf_row-0.2-fbs,15.0,80,0.013540543451439553,0.7508532423208191,0.7652733118971061
Agg_GB2_2,205,RowSampling_GB5_smf_row-0.4-fbs,19.0,137,0.027173700562913267,0.8191126279863481,0.8245033112582781
Agg_GB2_2,205,RowSampling_GB5_smf_row-0.6-fbs,26.0,214,0.04079927803980618,0.8276450511945392,0.8325041459369819
Agg_GB2_2,205,RowSampling_GB5_smf_row-0.8-fbs,36.0,257,0.05441917079076349,0.825938566552901,0.8253424657534246
Agg_GB2_3,209,ColSampling_GB7_smf_col-0.2-fbs,3.0,91,0.02070544383567408,0.8310580204778157,0.8324873096446699
Agg_GB2_3,209,ColSampling_GB7_smf_col-0.2-fls,3.0,91,0.02071146295725295,0.8361774744027304,0.8378378378378378
Agg_GB2_3,209,ColSampling_GB7_smf_col-0.4-fbs,8.0,180,0.04135987840259758,0.8361774744027304,0.8356164383561643
Agg_GB2_3,209,ColSampling_GB7_smf_col-0.4-fls,5.0,136,0.04134583378558022,0.8447098976109215,0.8465430016863407
Agg_GB2_3,209,ColSampling_GB7_smf_col-0.6-fbs,15.0,194,0.061989386560945624,0.8464163822525598,0.8489932885906041
Agg_GB2_3,209,ColSampling_GB7_smf_col-0.6-fls,8.0,196,0.06194925908375315,0.8430034129692833,0.8440677966101695
Agg_GB2_3,209,ColSampling_GB7_smf_col-0.8-fbs,26.0,251,0.0825655725473438,0.8361774744027304,0.836734693877551
Agg_GB2_3,209,ColSampling_GB7_smf_col-0.8-fls,20.0,259,0.08257159166892268,0.841296928327645,0.8421052631578948
Agg_GB2_3,209,ColSampling_GB7_smf_row-0.2-fbs,16.0,88,0.02061914189340665,0.7303754266211604,0.7710144927536232
Agg_GB2_3,209,ColSampling_GB7_smf_row-0.4-fbs,30.0,158,0.04128802513874981,0.8208191126279863,0.8247078464106844
Agg_GB2_3,209,ColSampling_GB7_smf_row-0.6-fbs,43.0,220,0.06197017274460937,0.810580204778157,0.8240887480190174
Agg_GB2_3,209,ColSampling_GB7_smf_row-0.8-fbs,66.0,289,0.08264568817021073,0.8327645051194539,0.8361204013377926
Agg_GB2_3,209,ColSampling_GB5_smf_col-0.2-fbs,18.0,71,0.0206875397356073,0.8378839590443686,0.8414023372287144
Agg_GB2_3,209,ColSampling_GB5_smf_col-0.2-fls,11.0,74,0.020707603474203536,0.8481228668941979,0.8494077834179358
Agg_GB2_3,209,ColSampling_GB5_smf_col-0.4-fbs,96.0,150,0.04132432099919647,0.8310580204778157,0.8313458262350937
Agg_GB2_3,209,ColSampling_GB5_smf_col-0.4-fls,15.0,151,0.04139124192730601,0.8464163822525598,0.847972972972973
Agg_GB2_3,209,ColSampling_GB5_smf_col-0.6-fbs,319.0,202,0.06179235786130021,0.8447098976109215,0.8485856905158069
Agg_GB2_3,209,ColSampling_GB5_smf_col-0.6-fls,32.0,211,0.06201098294624019,0.8395904436860068,0.8412162162162162
Agg_GB2_3,209,ColSampling_GB5_smf_col-0.8-fbs,508.0,249,0.08245848234258639,0.8378839590443686,0.8403361344537815
Agg_GB2_3,209,ColSampling_GB5_smf_col-0.8-fls,44.0,245,0.07648037996262293,0.8395904436860068,0.8406779661016951
Agg_GB2_3,209,ColSampling_GB5_smf_row-0.2-fbs,17.0,89,0.020575698326085076,0.7081911262798635,0.7560627674750356
Agg_GB2_3,209,ColSampling_GB5_smf_row-0.4-fbs,29.0,174,0.04126630335508902,0.8174061433447098,0.827140549273021
Agg_GB2_3,209,ColSampling_GB5_smf_row-0.6-fbs,40.0,227,0.061923413087158694,0.825938566552901,0.8277027027027029
Agg_GB2_3,209,ColSampling_GB5_smf_row-0.8-fbs,52.0,284,0.08263391465693724,0.841296928327645,0.8415672913117548
Agg_GB2_3,209,RowSampling_GB7_smf_row-0.2-fbs,11.0,86,0.02061914189340665,0.7303754266211604,0.7710144927536232
Agg_GB2_3,209,RowSampling_GB7_smf_row-0.4-fbs,18.0,164,0.04128802513874981,0.8191126279863481,0.825657894736842
Agg_GB2_3,209,RowSampling_GB7_smf_row-0.6-fbs,30.0,235,0.06197017274460937,0.7952218430034129,0.8130841121495327
Agg_GB2_3,209,RowSampling_GB7_smf_row-0.8-fbs,47.0,292,0.08264568817021073,0.8378839590443686,0.8434925864909392
